"SETID","UM_CAMPUS","UM_CAMPUS_DESCR","UM_VP","UM_VP_DESCR","UM_COLLEGE","UM_COLLEGE_DESCR","UM_ZDEPTID","UM_ZDEPTID_DESCR","DEPTID","DESCR","LOCATION"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","DMED","MEDICAL SCHOOL - DULUTH CAMPUS","Z0550","DMED Biomedical Sciences","11954","DMed Bridges Program","DULUTH"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","DMED","MEDICAL SCHOOL - DULUTH CAMPUS","Z0550","DMED Biomedical Sciences","11943","DMed Biochem/Molec Biol Dept","DULUTH"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","DMED","MEDICAL SCHOOL - DULUTH CAMPUS","Z0550","DMED Biomedical Sciences","11939","DMED Biomedical Sciences","DULUTH"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","DMED","MEDICAL SCHOOL - DULUTH CAMPUS","Z0550","DMED Biomedical Sciences","11941","DMed Microbiology/Immunology","DULUTH"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","DMED","MEDICAL SCHOOL - DULUTH CAMPUS","Z0550","DMED Biomedical Sciences","11942","DMed Pathology/Lab Medicine","DULUTH"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","DMED","MEDICAL SCHOOL - DULUTH CAMPUS","Z0550","DMED Biomedical Sciences","11948","DMed Pharmacology","DULUTH"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","DMED","MEDICAL SCHOOL - DULUTH CAMPUS","Z0550","DMED Biomedical Sciences","11940","DMed Anatomy","DULUTH"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","DMED","MEDICAL SCHOOL - DULUTH CAMPUS","Z0551","DMED Family Med/Biobehav Hlth","11945","DMED Family Med/CommHlth","DULUTH"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","DMED","MEDICAL SCHOOL - DULUTH CAMPUS","Z0551","DMED Family Med/Biobehav Hlth","11952","DMed Rural Mental Hlth Studies","DULUTH"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","DMED","MEDICAL SCHOOL - DULUTH CAMPUS","Z0551","DMED Family Med/Biobehav Hlth","11930","DMed Rural Health Office","DULUTH"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","DMED","MEDICAL SCHOOL - DULUTH CAMPUS","Z0551","DMED Family Med/Biobehav Hlth","11944","DMED Family Med/Biobehav Hlth","DULUTH"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","DMED","MEDICAL SCHOOL - DULUTH CAMPUS","Z0551","DMED Family Med/Biobehav Hlth","11946","DMED Family Medicine Residency","DULUTH"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11828","PEDS Pediatrics Clinic Ops/Adm","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11866","PEDS  Rheumatology Div","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11842","PEDS Adolescent Health and Med","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11829","PEDS Pediatrc Dir Patient Care","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11836","PEDS Endocrine & Diabetes Div","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11857","PEDS Neonatology","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11860","PEDS Autism","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11843","PEDS Healthy Youth Prevent Ctr","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11847","PEDS Genetics & Metabolism Div","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11863","Stem Cell Institute","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11851","PEDS Oncology","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11854","PEDS Global Pediatrics","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11832","Pediatrics Obesity Center","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11841","PEDS Pediatric Hospitalists","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11845","PEDS Pediatric Critical Care","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11852","PEDS Cell Based Medicine, Ctr","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11838","PEDS Gastro, Hepa, Nutrit Div","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11846","PEDS Emergency Medicine","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11849","PEDS Blood/Marrow Transplant","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11856","PEDS Infectious Disease Center","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11833","PEDS Pediatrics Cardiology Div","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11839","PEDS General Pediatrics Div","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11830","PEDS Pediatrics Department Adm","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11831","PEDS Pediatrics Education","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11864","PEDS  Nephrology","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11848","PEDS BMT, Hematology & Onc","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11862","PEDS Pulmonary, Allergy Admin","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11853","PEDS Infectious Disease Div","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11858","PEDS Neuro Beh & Dev, Ctr for","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11861","PEDS  Neuropsychology","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11837","PEDS Pediatric Epidemiology","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11834","PEDS Prevent Cardiac Ctr","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","12279","ICABH Pediatrics Research","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11855","PEDS Adoption Medicine Clinic","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0100","Pediatrics","11850","PEDS Hematology/Oncology","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0083","Biochem,Molec Biol,Biophy MEDX","11707","BMBB Med NMR Center","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0083","Biochem,Molec Biol,Biophy MEDX","11703","BMBB Med Molecular Biology","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0083","Biochem,Molec Biol,Biophy MEDX","11709","BMBB Med Mass Spec Proteomic","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0083","Biochem,Molec Biol,Biophy MEDX","11702","BMBB Med Dept Administration","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0083","Biochem,Molec Biol,Biophy MEDX","11705","BMBB Med Struct Bio/Biophysics","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0083","Biochem,Molec Biol,Biophy MEDX","12219","MDT-Biology of Aging","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0083","Biochem,Molec Biol,Biophy MEDX","11708","BMBB Med Regulatory Biochem","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0083","Biochem,Molec Biol,Biophy MEDX","11704","BioGen Administrative Ctr","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0083","Biochem,Molec Biol,Biophy MEDX","12325","Midwest AVIID Center"," "
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0061","Translational Neurosci, Inst","11352","Translational Neuroscience, In","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0096","Psychiatry","11803","PSYCH Psychiatry Dept Admin","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0096","Psychiatry","11790","CNC Clini Neuroscience Ctr Ops","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0096","Psychiatry","11804","PSYCH Psychiatry Educ Prog","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0096","Psychiatry","11805","PSYCH Psychiatry Clin Ops/Adm","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0096","Psychiatry","11963","Behavior & Mental Disorders","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0096","Psychiatry","11960","CAMH Research Core","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0096","Psychiatry","11806","PSYCH Child Psychiatry","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0096","Psychiatry","11807","PSYCH Adult Psychiatry","TCWESTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0086","Pharmacology","11718","PHCL Pharmacology Admin","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0086","Pharmacology","11719","PHCL Pharmacology Grad Educ","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0089","Dermatology","11729","DERM Dermatology Education","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0089","Dermatology","11727","DERM Direct Patient Care","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0089","Dermatology","11726","DERM Clinic Admin/Clinic Ops","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0089","Dermatology","11728","DERM Dermatology Dept Admin","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0106","Emergency Medicine","11916","EM Emergency Med Education","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0106","Emergency Medicine","11915","EM Emergency Medicine Dept Adm","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0081","Engineering in Med, Inst for","11912","IEM Engineering In Med Adm","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0081","Engineering in Med, Inst for","11914","Bakken Medical Devices Center","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0084","Genetics, Cell Biol, Dev MEDXX","11713","GCD MS Beckman Center","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0084","Genetics, Cell Biol, Dev MEDXX","11710","GCD MS Department Admin","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0084","Genetics, Cell Biol, Dev MEDXX","11714","GCD MS Stem Cell Institute","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0091","Lab Medicine & Pathology","11752","LMP Administration","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0091","Lab Medicine & Pathology","11754","ALRT Administrative Center","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0554","MED Institutes/Centers","12302","Art of Medicine, Center for"," "
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0554","MED Institutes/Centers","12303","Learning Health Sys, Ctr for"," "
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0554","MED Institutes/Centers","12304","Infectious Disease, UM Inst of"," "
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0554","MED Institutes/Centers","12305","Trauma Center"," "
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0554","MED Institutes/Centers","11723","IHG Human Genetics, Inst for","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0554","MED Institutes/Centers","12337","Health Informatics, Inst for","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0554","MED Institutes/Centers","12344","Immunology, Center for","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0554","MED Institutes/Centers","12323","VA Research Center"," "
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11743","MS Rural Phys Assoc Prog","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11689","MS Clinical Affairs","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11694","MS Mortuary Science","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11695","MS History of Medicine","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11681","MS Graduate Med Education","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11684","MS Med Educator Dev/Scholar","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11688","MS Academic Affairs","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11682","MS Information Technology","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11677","MS Education Administration","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11692","MS Research/Facilities","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11699","MS MD/PHD Program","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11696","MS Bequest","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11700","Continuing Medical Education","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11911","SimPORTAL","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11678","MS Admissions","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11679","MS Curriculum Affairs","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11686","MS Minority Affairs/Diversity","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11687","MS Student Affairs","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11693","MS Finance","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11685","MS Minnesota Future Doctors","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11690","MS Dean's Office Admin","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","12268","MS Alumni Affairs","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","12285","MED Diversity,Equity/Inclusion","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","12267","MS Philips Neighborhood Clin","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","12266","MS Clinical Mission","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","12265","MS Marketing/Communications","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","12324","MS Facilities"," "
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11950","Amer Indian/Minority Hlth","DULUTH"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","11691","MS Human Resources","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0078","Medical School Admin, MEDXX","12316","MS Assessment & Evaluation"," "
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0092","Medicine","11764","MED Cardiology Division","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0092","Medicine","11782","MED Inf Disease & Internationl","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0092","Medicine","11768","MED Endocrine & Diabetes Div","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0092","Medicine","11776","MED Hema, Onc, Transplant Adm","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0092","Medicine","11769","MED Gastro, Hepa, Nutrion Div","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0092","Medicine","11784","MED Pulmonary, Allergy, Crit","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0092","Medicine","12196","Molecular Medicine","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0092","Medicine","11786","MED Renal & Hypertension Div","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0092","Medicine","11762","MED Medicine Education","TCEASTBANK"
"UMNHR","TXXX","TWIN CITIES","THSC","HEALTH SCIENCES, VP","TMED","MEDICAL SCHOOL - TC CAMPUS","Z0092","Medicine","11787","MED Rheumatic & Autoimmune","TCEASTBANK"
